id,text_lower,label,matched_word,mod_text,text_final
1597745956208115714,starlink may be essential if not blocking information sharing will help the people.\n it would be a good opportunity for elon to show the value of twitter to apple and google.\n@elonmusk \n#elon #starlink #chinaprotests2022 https://t.co/ofjwcztszh,0,blocking information sharing will help the people.\n it would be a good opportunity for elon to show the value of twitter,starlink may be essential if not blocking information sharing will help the people. it would be a good opportunity for elon to show the value of twitter to apple and google. elon starlink chinaprotests2022 https//t.co/ofjwcztszh,starlink may essential block information sharing help people would good opportunity elon show value twitter apple google elon starlink
1611362145123319809,"iranians’ are being silenced again. according to @netblocks the data disruption is at its highest and mobile internet has been cut off for many users. the islamic regime wants you to think the protests and the govt’s atrocities are over, it’s a false notion.\n#iranrevolution \n۲۰",0,blocks the data disruption is at its highest and mobile internet has been cut off for many user,"iranians’ are being silenced again. according to the data disruption is at its highest and mobile internet has been cut off for many users. the islamic regime wants you to think the protests and the govt’s atrocities are over, it’s a false notion. iranrevolution ۲۰",iranian silence accord data disruption high mobile internet cut many user islamic regime want think protest govt atrocity false notion iranrevolution
1610739939796484099,"iranians are being silenced again. according to @netblocks the data disruption is at its highest and mobile internet has been cut off for many users. the islamic regime wants you to think the protests and the govt's atrocities are over, it's a false notion. #iranrevolution",0,blocks the data disruption is at its highest and mobile internet has been cut off for many user,"iranians are being silenced again. according to the data disruption is at its highest and mobile internet has been cut off for many users. the islamic regime wants you to think the protests and the govt's atrocities are over, it's a false notion. iranrevolution",iranian silence accord data disruption high mobile internet cut many user islamic regime want think protest govt atrocity false notion iranrevolution
1582713681393377280,"you have a different app from the snap spy brand, delete it from your phone and those around you right now\nlet's unite once and for all in all fields to overthrow the islamic state\n""just once""\n\n#مهسا_امینی\n#نیکا_شاکرمی\n#opiran https://t.co/ieorr8rrhy",1,delete,"you have a different app from the snap spy brand, delete it from your phone and those around you right now let's unite once and for all in all fields to overthrow the islamic state ""just once"" مهسا امینی نیکا شاکرمی opiran https//t.co/ieorr8rrhy",different app snap spy brand delete phone around right let unite field overthrow islamic state مهسا امینی نیکا شاکرمی opiran
1594781453237329920,don't be afraid about use genocide in tweets about kurdistan. this is the name of what is happening.kurds have been directly and deliberately attacked in #iran and iraq. and the use of this words may wake up these forging media from their sleep.\n#مهسا_امینی \n#mahsaamini,0,raid about use genocide in tweet,don't be afraid about use genocide in tweets about kurdistan. this is the name of what is happening.kurds have been directly and deliberately attacked in iran and iraq. and the use of this words may wake up these forging media from their sleep. مهسا امینی mahsaamini,afraid use genocide tweet kurdistan name directly deliberately attack iran iraq use word may wake forge medium sleep مهسا امینی mahsaamini
1617680611191447552,"which of your social networks was hacked, blocked or disabled?  have you tried contacting their support and it didn't work?  i can unlock and recover all these accounts, just send me a message.\n#hack #hacking #send #ethicalhacking #cybersecurity #message #service \n#database",1,blocked or disabled?  have you tried contacting their support and it didn't work?  i can unlock and recover all these account,"which of your social networks was hacked, blocked or disabled? have you tried contacting their support and it didn't work? i can unlock and recover all these accounts, just send me a message. hack hacking send ethicalhacking cybersecurity message service database",social network hack block disable try contact support work unlock recover account send message hack hack send ethicalhacking cybersecurity message service database
1577220217654374400,hey @instagram why are you suspending the account of an iranian journalist-activists like shahed who has done nothing but bravely report on #iranrevolution ? https://t.co/r7k3sgzg03,1,suspending the account,hey why are you suspending the account of an iranian journalist-activists like shahed who has done nothing but bravely report on iranrevolution ? https//t.co/r7k3sgzg03,hey suspend account iranian like shahed do nothing bravely report iranrevolution
1572896599163936769,lots of the iranian @whatsapp accounts(start with +98) do not work properly even from abroad.\nlots of the posts related to the current protests in iran are removed on @instagram \nshame on you @meta\n#opiran \n#مهسا_امینی\n54,1,accounts(start with +98) do not work properly even from abroad.\nlots of the posts related to the current protests in iran are remove,lots of the iranian accounts(start with +98) do not work properly even from abroad. lots of the posts related to the current protests in iran are removed on shame on you opiran مهسا امینی 54,lot iranian account start work properly even abroad lot post relate current protest iran remove shame opiran مهسا امینی
1588867148818313216,"hello @twittersupport \nmercenaries of the terrorist islamic republic are trending the hashtag ""execute"" with the following farsi text:\nاعدام_کنید\n\nplease permanently suspend accounts that use this hashtag for violating twitter rules.\nthank you 🙏❤️\n\n#mahsaamini\n#مهسا_امینی",1,"twittersupport \nmercenaries of the terrorist islamic republic are trending the hashtag ""execute"" with the following farsi text:\nاعدام_کنید\n\nplease permanently suspend","hello mercenaries of the terrorist islamic republic are trending the hashtag ""execute"" with the following farsi text اعدام کنید please permanently suspend accounts that use this hashtag for violating twitter rules. thank you mahsaamini مهسا امینی",hello mercenary terrorist islamic republic trend hashtag execute follow farsi text اعدام کنید please permanently suspend account use hashtag violate twitter rule thank mahsaamini مهسا امینی
1587585256835645440,"islamic regime of #iran is using blockage and filtering as a tool to isolate the people inside iran, while using @twitter and @meta to spread propaganda and terror against the us.\nthey must be banned from misusing us businesses. @elonmusk\n#deplatformterrorists\n#mahsaamini https://t.co/ajjbqnsxk0",1,"blockage and filtering as a tool to isolate the people inside iran, while using @twitter","islamic regime of iran is using blockage and filtering as a tool to isolate the people inside iran, while using and to spread propaganda and terror against the us. they must be banned from misusing us businesses. deplatformterrorists mahsaamini https//t.co/ajjbqnsxk0",islamic regime iran use blockage filtering tool isolate people inside iran use spread propaganda terror u must ban misuse u business deplatformterrorists mahsaamini
1572948855980785664,lots of the iranian @whatsapp accounts(start with +98) do not work properly even from abroad.\nlots of the posts related to the current protests in iran are removed on @instagram \nshame on you @meta\n#opiran \n#مهسا_امینی\n643 سایبری کس ننت,1,accounts(start with +98) do not work properly even from abroad.\nlots of the posts related to the current protests in iran are remove,lots of the iranian accounts(start with +98) do not work properly even from abroad. lots of the posts related to the current protests in iran are removed on shame on you opiran مهسا امینی 643 سایبری کس ننت,lot iranian account start work properly even abroad lot post relate current protest iran remove shame opiran مهسا امینی سایبری کس ننت
1571843009901117441,doctor #مهدیار_سعیدیان  who had enlightened about the head injury of #مهسا_امینی seems to have been arrested. his tweet confirming mahsa's skull fracture was suspiciously deleted.\nهیفده,1,tweet confirming mahsa's skull fracture was suspiciously delete,doctor مهدیار سعیدیان who had enlightened about the head injury of مهسا امینی seems to have been arrested. his tweet confirming mahsa's skull fracture was suspiciously deleted. هیفده,doctor مهدیار سعیدیان enlighten head injury مهسا امینی seem arrest tweet confirm mahsa skull fracture suspiciously delete هیفده
1588840591756230664,"hello @twittersupport \nmercenaries of the terrorist islamic republic are trending the hashtag ""execute"" with the following farsi text:\nاعدام_کنید\n\nplease permanently suspend accounts that use this hashtag for violating twitter rules.\nthank you 🙏❤️\n\n#mahsaamini\n#مهسا_امینی",1,"twittersupport \nmercenaries of the terrorist islamic republic are trending the hashtag ""execute"" with the following farsi text:\nاعدام_کنید\n\nplease permanently suspend","hello mercenaries of the terrorist islamic republic are trending the hashtag ""execute"" with the following farsi text اعدام کنید please permanently suspend accounts that use this hashtag for violating twitter rules. thank you mahsaamini مهسا امینی",hello mercenary terrorist islamic republic trend hashtag execute follow farsi text اعدام کنید please permanently suspend account use hashtag violate twitter rule thank mahsaamini مهسا امینی
1572983928478388226,"iranian girls are afraid to go out, please help us and publish this content so that we can be seen and people will help us,our government wants us to be victims.they wants to kill us,like mehsa amini,mahsa amini was killed and murdered for not wearing a full hijab\n#mahsaamini",0,"raid to go out, please help us and publish this content","iranian girls are afraid to go out, please help us and publish this content so that we can be seen and people will help us,our government wants us to be victims.they wants to kill us,like mehsa amini,mahsa amini was killed and murdered for not wearing a full hijab mahsaamini",iranian girl afraid go please help u publish content see people help u government want u want kill u like mehsa amini mahsa amini kill murder wear full hijab mahsaamini
1602547245999476736,iran regime's brutality was documented by a network of doctors\nwarning: graphic content medical professionals inside and outside iran have created a network to report the terrible injuries inflicted on protesters by iran’s security forces.  #mahsaamini https://t.co/quwjnowjzx,0,content medical professionals inside and outside iran have created a network to report,iran regime's brutality was documented by a network of doctors warning graphic content medical professionals inside and outside iran have created a network to report the terrible injuries inflicted on protesters by iran’s security forces. mahsaamini https//t.co/quwjnowjzx,iran regime brutality document network doctor warn graphic content medical professional inside outside iran create network report terrible injury inflict protester iran security force mahsaamini
1608520009923559427,"despite difficult conditions in iran and ukraine, twitter has blocked the prefixes of these two countries, which makes them unable to access many of the features available on twitter. let the people from every country speak without putting obstacles on the way. #iranrevolution",1,twitter has block,"despite difficult conditions in iran and ukraine, twitter has blocked the prefixes of these two countries, which makes them unable to access many of the features available on twitter. let the people from every country speak without putting obstacles on the way. iranrevolution",despite difficult condition iran ukraine twitter block prefix two country make unable access many feature available twitter let people every country speak without put obstacle way iranrevolution
1604863946661318661,"in #iran, officials are reportedly hacking into detained protesters’ social media in order to incriminate them. authorities used similar hacking tactics to surveil telegram &amp; instagram accounts of 16-year-old #nikashakarami, slain by security forces. https://t.co/4gogzpc2xj",1,reportedly hacking into detained protesters’ social media in order to incriminate them. authorities used similar hacking tactics to surveil telegram &amp; instagram account,"in iran, officials are reportedly hacking into detained protesters’ social media in order to incriminate them. authorities used similar hacking tactics to surveil telegram &amp; instagram accounts of 16-year-old nikashakarami, slain by security forces. https//t.co/4gogzpc2xj",iran official reportedly hack detained protester social medium order incriminate authority use similar hack tactic surveil telegram amp instagram account nikashakarami slain security force
1618771161793597440,"do you want to access your partner's calls, text messages and deleted conversations on any social media account  or recover stolen funds &amp; or crypto coins #snapchat #hacked #snapchatsupport #gmaildown #cybrsec #cyberpunk2077 #hack #hacking #100daysofcode #metamask #whatsapp #meta",1,deleted conversations on any social media account,"do you want to access your partner's calls, text messages and deleted conversations on any social media account or recover stolen funds &amp; or crypto coins snapchat hacked snapchatsupport gmaildown cybrsec cyberpunk2077 hack hacking 100daysofcode metamask whatsapp meta",want access partner call text message deleted conversation social medium account recover steal fund amp crypto coin snapchat hack snapchatsupport gmaildown cybrsec hack hack metamask whatsapp meta
1572935218641928193,lots of the iranian @whatsapp accounts(start with +98) do not work properly even from abroad.\nlots of the posts related to the current protests in iran are removed on @instagram \nshame on you @meta\n#opiran \n#مهسا_امینی\n451,1,accounts(start with +98) do not work properly even from abroad.\nlots of the posts related to the current protests in iran are remove,lots of the iranian accounts(start with +98) do not work properly even from abroad. lots of the posts related to the current protests in iran are removed on shame on you opiran مهسا امینی 451,lot iranian account start work properly even abroad lot post relate current protest iran remove shame opiran مهسا امینی
1594729912975654912,#iranrevolution requests to countries pretend have democracy/human right:\n\n1-recognize iran government as:\nterrorist-fascist-sadist-racist\n\n2-block their bank account\n3-stop buy from &amp; sell to\n4-call back your ambassador\n5-deport iranian ambassador\n\n#iranianlifematters https://t.co/o7idsqygjo,0,block their bank account,iranrevolution requests to countries pretend have democracy/human right 1-recognize iran government as terrorist-fascist-sadist-racist 2-block their bank account 3-stop buy from &amp; sell to 4-call back your ambassador 5-deport iranian ambassador iranianlifematters https//t.co/o7idsqygjo,iranrevolution request country pretend right iran government bank account buy amp sell back ambassador iranian ambassador iranianlifematters
1576692367452536832,report all these account as soon as possible. they are hacked. many lives at risks.\n\nplease retweet. \n\n@muht2035\n\n@charlesmonroee\n\n@smn_ka\n\n@alamshenas\n\n@vayeghani\n\n@1mimreta\n\n@achernarim0\n\n@vivimiedema\n\n#mahsaamini \n#مهسا_امینی \n#opiran,1,report all these account,report all these account as soon as possible. they are hacked. many lives at risks. please retweet. ka mahsaamini مهسا امینی opiran,report account soon possible hack many life risk please retweet ka mahsaamini مهسا امینی opiran
1596652771192836096,the hardest thing about being iranian (aside from the obvious protests)…\n\nis having moron family that constantly post anti team melli shit non stop…\n\nyou can’t even delete the fucktards without causing extra drama…\n\n🤦🏻‍♂️🤦🏻‍♂️🤦🏻‍♂️\n\n#iran \n#teammelli \n#worldcup2022,0,post anti team melli shit non stop…\n\nyou can’t even delete,the hardest thing about being iranian (aside from the obvious protests)… is having moron family that constantly post anti team melli shit non stop… you can’t even delete the fucktards without causing extra drama… iran teammelli worldcup2022,hard thing iranian aside obvious protest moron family constantly post anti team melli shit non even delete fucktards without cause extra iran teammelli
1606479895176966144,"if you want to know about the internet situation in iran, i must tell you that i waited 23 minutes to send this tweet.\nwhy ?!\nbecause the islamic republic has blocked all platforms.\n.\n#mahsaamini\n#opiran\n#ss35\n.\n@un https://t.co/jr61ck9gvm",0,tweet.\nwhy ?!\nbecause the islamic republic has block,"if you want to know about the internet situation in iran, i must tell you that i waited 23 minutes to send this tweet. why ?! because the islamic republic has blocked all platforms. . mahsaamini opiran ss35 . https//t.co/jr61ck9gvm",want know internet situation iran must tell wait minute send tweet islamic republic block platform mahsaamini opiran
1588516610737950721,"deeper connect mini combines cybersecurity, sharing economy, and #blockchain. its dpn (decentralized vpn)  feature allows users to access multiple tunnels simultaneously and yet still be protected from being surveilled.  \n\nto learn more👉👉👉 https://t.co/cyujbwwp8d\n\n#web3 #vpn https://t.co/9ucxpmdlq8",0,blockchain. its dpn (decentralized vpn)  feature allows user,"deeper connect mini combines cybersecurity, sharing economy, and blockchain. its dpn (decentralized vpn) feature allows users to access multiple tunnels simultaneously and yet still be protected from being surveilled. to learn more https//t.co/cyujbwwp8d web3 vpn https//t.co/9ucxpmdlq8",deeper connect mini combine cybersecurity share economy blockchain dpn decentralize vpn feature allow user access multiple tunnel simultaneously yet still protect surveilled learn vpn
1616751089021329408,"if you need help with recovering any hacked or suspended  account, mails, tiktok, snapchat, instagram etc..\ni'm available 24/7.#instagram #account #needhelp #help #mail #tiktok #snapchat #hack #suspended #suspendaccount",1,suspended  account,"if you need help with recovering any hacked or suspended account, mails, tiktok, snapchat, instagram etc.. i'm available 24/7.instagram account needhelp help mail tiktok snapchat hack suspended suspendaccount",need help recover hack suspend account mail tiktok snapchat instagram etc available account needhelp help mail tiktok snapchat hack suspend suspendaccount
1582878930624659458,"https://t.co/2djx41065l block islamic rep. of iran's spidery! networks' (incl. corrupt, super rich islamic revolutionary guard corps)&amp; cronies' shell co. bank accounts in swiss, canada, us, europe, etc. #mahsaami̇ni̇ #iranrevoiution2022 #iranprotests2022 #zahedanmassacre @amnesty",0,"block islamic rep. of iran's spidery! networks' (incl. corrupt, super rich islamic revolutionary guard corps)&amp; cronies' shell co. bank account","https//t.co/2djx41065l block islamic rep. of iran's spidery! networks' (incl. corrupt, super rich islamic revolutionary guard corps)&amp; cronies' shell co. bank accounts in swiss, canada, us, europe, etc. mahsaami̇ni̇ iranrevoiution2022 iranprotests2022 zahedanmassacre",block islamic iran spidery network incl corrupt super rich islamic revolutionary guard corp amp crony shell bank account swiss canada u europe etc zahedanmassacre
1590474173532737536,iranian star removes headscarf for social media post \n\n#iran \n\nhttps://t.co/dx8gwoxrnk via @rte,0,removes headscarf for social media post,iranian star removes headscarf for social media post iran https//t.co/dx8gwoxrnk via,iranian star remove headscarf social medium post iran via
1610631173440667655,"iranians’ are being silenced again. according to @netblocks the data disruption is at its highest and mobile internet has been cut off for many users. the islamic regime wants you to think the protests and the govt’s atrocities are over, it’s a false notion.\n#iranrevolution",0,blocks the data disruption is at its highest and mobile internet has been cut off for many user,"iranians’ are being silenced again. according to the data disruption is at its highest and mobile internet has been cut off for many users. the islamic regime wants you to think the protests and the govt’s atrocities are over, it’s a false notion. iranrevolution",iranian silence accord data disruption high mobile internet cut many user islamic regime want think protest govt atrocity false notion iranrevolution
1588842928927313921,"hello @twittersupport \nmercenaries of the terrorist islamic republic are trending the hashtag ""execute"" with the following farsi text:\nاعدام_کنید\n\nplease permanently suspend accounts that use this hashtag for violating twitter rules.\nthank you 🙏❤️\n\n#mahsaamini\n#مهسا_امینی",1,"twittersupport \nmercenaries of the terrorist islamic republic are trending the hashtag ""execute"" with the following farsi text:\nاعدام_کنید\n\nplease permanently suspend","hello mercenaries of the terrorist islamic republic are trending the hashtag ""execute"" with the following farsi text اعدام کنید please permanently suspend accounts that use this hashtag for violating twitter rules. thank you mahsaamini مهسا امینی",hello mercenary terrorist islamic republic trend hashtag execute follow farsi text اعدام کنید please permanently suspend account use hashtag violate twitter rule thank mahsaamini مهسا امینی
1572947804850626560,lots of the iranian @whatsapp accounts(start with +98) do not work properly even from abroad.\nlots of the posts related to the current protests in iran are removed on @instagram \nshame on you @meta\n#opiran \n#مهسا_امینی\n643,1,accounts(start with +98) do not work properly even from abroad.\nlots of the posts related to the current protests in iran are remove,lots of the iranian accounts(start with +98) do not work properly even from abroad. lots of the posts related to the current protests in iran are removed on shame on you opiran مهسا امینی 643,lot iranian account start work properly even abroad lot post relate current protest iran remove shame opiran مهسا امینی
1588841962064736256,"hello @twittersupport \nmercenaries of the terrorist islamic republic are trending the hashtag ""execute"" with the following farsi text:\nاعدام_کنید\n\nplease permanently suspend accounts that use this hashtag for violating twitter rules.\nthank you \n\n#mahsaamini\n#مهسا_امینی",1,"twittersupport \nmercenaries of the terrorist islamic republic are trending the hashtag ""execute"" with the following farsi text:\nاعدام_کنید\n\nplease permanently suspend","hello mercenaries of the terrorist islamic republic are trending the hashtag ""execute"" with the following farsi text اعدام کنید please permanently suspend accounts that use this hashtag for violating twitter rules. thank you mahsaamini مهسا امینی",hello mercenary terrorist islamic republic trend hashtag execute follow farsi text اعدام کنید please permanently suspend account use hashtag violate twitter rule thank mahsaamini مهسا امینی
1597345310636126208,"#iran 's regime has executed 15 #baloch in the past 15 days. #baloch activists say 2 more people are waiting for their #executions in the morning of 29th of nov 2022.\n@haalvsh, which covers #balochistan news in iran, posted some reports in regard to those executions.\n#mahsaamini",0,posted some report,"iran 's regime has executed 15 baloch in the past 15 days. baloch activists say 2 more people are waiting for their executions in the morning of 29th of nov 2022. , which covers balochistan news in iran, posted some reports in regard to those executions. mahsaamini",iran regime execute baloch past day baloch activist say people wait execution morning nov cover balochistan news iran post report regard execution mahsaamini
1583295242970677248,.@cfwij just fyi!\n@negarmortazavi have been constantly lying about targeted harassment because she’s a female journalist and about the bomb threat! clearly she doesn’t have the creditability to be trusted!\n\n#mahsaamini\n#iranrevoiution https://t.co/htgkyou5xe https://t.co/kyxtuhlis5,0,harassment,. just fyi! have been constantly lying about targeted harassment because she’s a female journalist and about the bomb threat! clearly she doesn’t have the creditability to be trusted! mahsaamini iranrevoiution https//t.co/htgkyou5xe https//t.co/kyxtuhlis5,fyi constantly lie target harassment female journalist bomb threat clearly creditability trust mahsaamini iranrevoiution
1610787349432078337,"if you need help with recovering any hacked or suspended  account, mails, tiktok, snapchat, instagram etc..\ni'm available 24/7 \ninbox me \n#instagram #account #needhelp #suspendaccount #help #mail #tiktok #snapchat #hack #suspended",1,suspended  account,"if you need help with recovering any hacked or suspended account, mails, tiktok, snapchat, instagram etc.. i'm available 24/7 inbox me instagram account needhelp suspendaccount help mail tiktok snapchat hack suspended",need help recover hack suspend account mail tiktok snapchat instagram etc available inbox instagram account needhelp suspendaccount help mail tiktok snapchat hack suspend
1609206702137655298,unlock your ban or hacked twitter \nslide my dm now #twiter #hacking #hacking #hacked #hacker #hack #twitterfiles2 #twittergate ?!,1, ban or hacked twitter,unlock your ban or hacked twitter slide my dm now twiter hacking hacking hacked hacker hack twitterfiles2 twittergate ?!,unlock ban hack twitter slide dm twiter hack hack hack hacker hack twittergate
1588891824164569090,"hello @twittersupport \nmercenaries of the terrorist islamic republic are trending the hashtag ""execute"" with the following farsi text:\nاعدام_کنید\n\nplease permanently suspend accounts that use this hashtag for violating twitter rules.\nthank you 🙏❤️\n\n#mahsaamini\n#مهسا_امینی",1,"twittersupport \nmercenaries of the terrorist islamic republic are trending the hashtag ""execute"" with the following farsi text:\nاعدام_کنید\n\nplease permanently suspend","hello mercenaries of the terrorist islamic republic are trending the hashtag ""execute"" with the following farsi text اعدام کنید please permanently suspend accounts that use this hashtag for violating twitter rules. thank you mahsaamini مهسا امینی",hello mercenary terrorist islamic republic trend hashtag execute follow farsi text اعدام کنید please permanently suspend account use hashtag violate twitter rule thank mahsaamini مهسا امینی
1588843939897180162,"hello @twittersupport \nmercenaries of the terrorist islamic republic are trending the hashtag ""execute"" with the following farsi text:\nاعدام_کنید\n\nplease permanently suspend accounts that use this hashtag for violating twitter rules.\nthank you 🙏❤️\n\n#mahsaamini\n#مهسا_امینی",1,"twittersupport \nmercenaries of the terrorist islamic republic are trending the hashtag ""execute"" with the following farsi text:\nاعدام_کنید\n\nplease permanently suspend","hello mercenaries of the terrorist islamic republic are trending the hashtag ""execute"" with the following farsi text اعدام کنید please permanently suspend accounts that use this hashtag for violating twitter rules. thank you mahsaamini مهسا امینی",hello mercenary terrorist islamic republic trend hashtag execute follow farsi text اعدام کنید please permanently suspend account use hashtag violate twitter rule thank mahsaamini مهسا امینی
1571499918543421441,#مهسا_امینی \nis the symbol of violence of harassment towards women in iran spread the word\n#mahsa_amini \n#mahsaamini,0,harassment,مهسا امینی is the symbol of violence of harassment towards women in iran spread the word mahsa amini mahsaamini,مهسا امینی symbol violence harassment towards woman iran spread word mahsa amini mahsaamini
1572938817883242498,lots of the iranian @whatsapp accounts(start with +98) do not work properly even from abroad.\nlots of the posts related to the current protests in iran are removed on @instagram \nshame on you @meta\n#opiran \n#مهسا_امینی\n520,1,accounts(start with +98) do not work properly even from abroad.\nlots of the posts related to the current protests in iran are remove,lots of the iranian accounts(start with +98) do not work properly even from abroad. lots of the posts related to the current protests in iran are removed on shame on you opiran مهسا امینی 520,lot iranian account start work properly even abroad lot post relate current protest iran remove shame opiran مهسا امینی
1572939252928757763,lots of the iranian @whatsapp accounts(start with +98) do not work properly even from abroad.\nlots of the posts related to the current protests in iran are removed on @instagram \nshame on you @meta\n#opiran \n#مهسا_امینی\n536,1,accounts(start with +98) do not work properly even from abroad.\nlots of the posts related to the current protests in iran are remove,lots of the iranian accounts(start with +98) do not work properly even from abroad. lots of the posts related to the current protests in iran are removed on shame on you opiran مهسا امینی 536,lot iranian account start work properly even abroad lot post relate current protest iran remove shame opiran مهسا امینی
1572781874162073600,https://t.co/iixkfufwxi ‘s data base has been deleted. 😁😁😁 #opiran https://t.co/zrwpnnuxrn,0,delete,https//t.co/iixkfufwxi ‘s data base has been deleted. opiran https//t.co/zrwpnnuxrn,data base delete opiran
1610951461814554624,"iranians are being silenced again. according to @netblocks the data disruption is at its highest and mobile internet has been cut off for many users. the islamic regime wants you to think the protests and the govt's atrocities are over, it's a false notion. #iranrevolution",0,blocks the data disruption is at its highest and mobile internet has been cut off for many user,"iranians are being silenced again. according to the data disruption is at its highest and mobile internet has been cut off for many users. the islamic regime wants you to think the protests and the govt's atrocities are over, it's a false notion. iranrevolution",iranian silence accord data disruption high mobile internet cut many user islamic regime want think protest govt atrocity false notion iranrevolution
1610667732977983497,"iranians’ are being silenced again. according to @netblocks the data disruption is at its highest and mobile internet has been cut off for many users. the islamic regime wants you to think the protests and the govt’s atrocities are over, it’s a false notion.\n#iranrevolution",0,blocks the data disruption is at its highest and mobile internet has been cut off for many user,"iranians’ are being silenced again. according to the data disruption is at its highest and mobile internet has been cut off for many users. the islamic regime wants you to think the protests and the govt’s atrocities are over, it’s a false notion. iranrevolution",iranian silence accord data disruption high mobile internet cut many user islamic regime want think protest govt atrocity false notion iranrevolution
1608515454750064640,"despite difficult conditions in iran and ukraine, twitter has blocked the prefixes of these two countries, which makes them unable to access many of the features available on twitter. let the people from every country speak without putting obstacles on the way. #iranrevolution",1,twitter has block,"despite difficult conditions in iran and ukraine, twitter has blocked the prefixes of these two countries, which makes them unable to access many of the features available on twitter. let the people from every country speak without putting obstacles on the way. iranrevolution",despite difficult condition iran ukraine twitter block prefix two country make unable access many feature available twitter let people every country speak without put obstacle way iranrevolution
1610608500467441665,"iranians are being silenced again. according to @netblocks the data disruption is at its highest and mobile internet has been cut off for many users. the islamic regime wants you to think the protests and the govt's atrocities are over, it's a false notion. #iranrevolution",0,blocks the data disruption is at its highest and mobile internet has been cut off for many user,"iranians are being silenced again. according to the data disruption is at its highest and mobile internet has been cut off for many users. the islamic regime wants you to think the protests and the govt's atrocities are over, it's a false notion. iranrevolution",iranian silence accord data disruption high mobile internet cut many user islamic regime want think protest govt atrocity false notion iranrevolution
1617477286692896768,eu foreign ministers on monday agreed on a fourth package of sanctions against #iran. this was reported on the page of the swedish eu presidency on twitter. @sweden2023eu https://t.co/krvdbiqrna,0,reported on the page of the swedish eu presidency on twitter,eu foreign ministers on monday agreed on a fourth package of sanctions against iran. this was reported on the page of the swedish eu presidency on twitter. https//t.co/krvdbiqrna,eu foreign minister monday agree fourth package sanction iran report page swedish eu presidency twitter
1577295423315779587,and now #nikashakarami’s body has been hidden (stolen) so the post-mortem report and photos don’t fuel the already enraged emotions. #shame #iranprotests #iranprotests2022 #mahsaamini #مهساامینی \n\nhttps://t.co/rcxwoeuryx https://t.co/zbi0zkbx16,0,post-mortem report,and now nikashakarami’s body has been hidden (stolen) so the post-mortem report and photos don’t fuel the already enraged emotions. shame iranprotests iranprotests2022 mahsaamini مهساامینی https//t.co/rcxwoeuryx https//t.co/zbi0zkbx16,nikashakarami body hide steal report photo fuel already enraged emotion shame iranprotests mahsaamini مهساامینی
1572907570477830144,lots of the iranian @whatsapp accounts(start with +98) do not work properly even from abroad.\nlots of the posts related to the current protests in iran are removed on @instagram \nshame on you @meta\n#opiran \n#مهسا_امینی\n192,1,accounts(start with +98) do not work properly even from abroad.\nlots of the posts related to the current protests in iran are remove,lots of the iranian accounts(start with +98) do not work properly even from abroad. lots of the posts related to the current protests in iran are removed on shame on you opiran مهسا امینی 192,lot iranian account start work properly even abroad lot post relate current protest iran remove shame opiran مهسا امینی
1589963515569528835,covid-19 health workers rally in erbil for unpaid risk allowances: reporter\n#esta #twitterkurds #iraq #kurdistan \nhttps://t.co/iscuo9iuzt,0,reporter\n#esta #twitter,covid-19 health workers rally in erbil for unpaid risk allowances reporter esta twitterkurds iraq kurdistan https//t.co/iscuo9iuzt,health worker rally erbil unpaid risk allowance reporter esta twitterkurds iraq kurdistan
1605408240212140032,"i have referred over 100 users for your service @vpnlets @lets_vpn lol, pls unblock my pc (account: switchout) which was banned due to downloading 100gb xbox game 🥺🥺🥺 #vpn #vpn翻墙 #vpn加速器 #vpn推荐 #梯子推荐 https://t.co/yk9mubpubt",0,"users for your service @vpnlets @lets_vpn lol, pls unblock","i have referred over 100 users for your service vpn lol, pls unblock my pc (account switchout) which was banned due to downloading 100gb xbox game vpn vpn vpn vpn https//t.co/yk9mubpubt",refer user service vpn lol pls unblock pc account switchout ban due download xbox game vpn vpn vpn vpn
1589151028456275968,"hello @twittersupport \nmercenaries of the terrorist islamic republic are trending the hashtag ""execute"" with the following farsi text:\nاعدام_کنید\nplease permanently suspend accounts that use this hashtag for violating twitter rules.\nthank you 🙏❤️\n#mahsaamini\n#مهسا_امینی",1,"twittersupport \nmercenaries of the terrorist islamic republic are trending the hashtag ""execute"" with the following farsi text:\nاعدام_کنید\nplease permanently suspend","hello mercenaries of the terrorist islamic republic are trending the hashtag ""execute"" with the following farsi text اعدام کنید please permanently suspend accounts that use this hashtag for violating twitter rules. thank you mahsaamini مهسا امینی",hello mercenary terrorist islamic republic trend hashtag execute follow farsi text اعدام کنید please permanently suspend account use hashtag violate twitter rule thank mahsaamini مهسا امینی
1571842900740444160,doctor #مهدیار_سعیدیان  who had enlightened about the head injury of #مهسا_امینی seems to have been arrested. his tweet confirming mahsa's skull fracture was suspiciously deleted.\nپونزده,1,tweet confirming mahsa's skull fracture was suspiciously delete,doctor مهدیار سعیدیان who had enlightened about the head injury of مهسا امینی seems to have been arrested. his tweet confirming mahsa's skull fracture was suspiciously deleted. پونزده,doctor مهدیار سعیدیان enlighten head injury مهسا امینی seem arrest tweet confirm mahsa skull fracture suspiciously delete پونزده
