id	text_lower	label	matched_word
1.61588E+18	"if you need help with recovering any hacked or suspended  account, mails, tiktok, snapchat, instagram etc..#instagram #account #needhelp #suspendaccount #help #mail #tiktok #snapchat #hack #suspended..."	1	suspended  account
1.59301E+18	"dear @elonmusk can you add special report as "" this account's tweets may put life of its owner in danger "". for fast suspension?\n\n#iran is going through a revelution right now and some account's owners have fallen into hand of government and every tweet can used against them."	1	"report as "" this account"
1.57836E+18	"every morning i drive to work,listen to npr.not a word on iran\n @nprpolitics @nprinskeep \n\nyesterday after 2 weeks @washingtonpost posted on instagram, call #mahsaamini “death” instead of “killed”. \nthey only posted after reporting on thailand incident.\n#nikashakarami https://t.co/h06bxykoau"	0	"post posted on instagram, call #mahsaamini “death” instead of “killed”. \nthey only posted after report"
1.57296E+18	lots of the iranian @whatsapp accounts(start with +98) do not work properly even from abroad.\nlots of the posts related to the current protests in iran are removed on @instagram \nshame on you @meta\n#opiran \n#مهسا_امینی\nbe our voice when they silenced us\nsay her name\n896	1	accounts(start with +98) do not work properly even from abroad.\nlots of the posts related to the current protests in iran are remove
1.57297E+18	"yes, that's exactly it! the people of the world should not be afraid of their government, but the governments should be afraid of my salary. ❤️💪\n\nwe bring your voice to the world. we support with retweet!\n#freeiran #iranrevol #mahsaamini #mahsa_amini #opiran #iranprotests2022 https://t.co/aommp9ikpv"	0	"raid of their government, but the governments should be afraid of my salary. ❤️💪\n\nwe bring your voice to the world. we support with retweet"
1.58015E+18	a high school principal in karaj was detained after she deleted cctv footage of students and refused to cooperate with islamic regime police. islamic regime struggles to survive.#opiran   #مهسا_امینی #اعتصابات_سراسری https://t.co/xceiti05xv	0	delete
1.57593E+18	good morning world\n#shervinhajipour got arrested for this song he wrote for the people of #iran.\n\nhis video had several million views within 24 hours.\nafter arrest was forced to delete the video.\n\nso many of us have cried listening to it over and over. \n\n #mahsaamini. #مهسا_امینی https://t.co/5sw0ly3368	1	delete
1.58884E+18	"hello @twittersupport \nmercenaries of the terrorist islamic republic are trending the hashtag ""execute"" with the following farsi text:\nاعدام_کنید\n\nplease permanently suspend accounts that use this hashtag for violating twitter rules.\nthank you 🙏❤️\n\n#mahsaamini\n#مهسا_امینی"	1	"twittersupport \nmercenaries of the terrorist islamic republic are trending the hashtag ""execute"" with the following farsi text:\nاعدام_کنید\n\nplease permanently suspend"
1.57294E+18	lots of the iranian @whatsapp accounts(start with +98) do not work properly even from abroad.\nlots of the posts related to the current protests in iran are removed on @instagram \nshame on you @meta\n#opiran \n#مهسا_امینی\n461	1	accounts(start with +98) do not work properly even from abroad.\nlots of the posts related to the current protests in iran are remove
1.58123E+18	now you can imagine what they do with women and young girls behind closed doors. sexual assault and harassment is instructed and conducted systematically to intimidate protesters. #mahsaamini\n#مهسا_امینی https://t.co/txtiucqdhu	0	harassment
1.57354E+18	"#latest: amnesty international reports a death toll of 30 in iran protests, urging the world to ""take meaningful action against this bloody crackdown""\n\n#zoomnews #zhinaamini #twitterkurds \n#مهسا_امینی https://t.co/ipa074wfes"	0	"reports a death toll of 30 in iran protests, urging the world to ""take meaningful action against this bloody crackdown""\n\n#zoomnews #zhinaamini #twitter"
1.58889E+18	"hello @twittersupport \nmercenaries of the terrorist islamic republic are trending the hashtag ""execute"" with the following farsi text:\nاعدام_کنید\n\nplease permanently suspend accounts that use this hashtag for violating twitter rules.\nthank you 🙏❤️\n\n#mahsaamini\n#مهسا_امینی"	1	"twittersupport \nmercenaries of the terrorist islamic republic are trending the hashtag ""execute"" with the following farsi text:\nاعدام_کنید\n\nplease permanently suspend"
1.59717E+18	". @ab_ganji  macron is doubling police presence to ensure women’s safety, not to shoot them. harassment happens everywhere. instead of imposing hijab on women and gender segregation, countries should educate their people to respect each other. #womenlifefreedom https://t.co/3hqxwuiknn"	0	harassment
1.59963E+18	"to #hack or recover your account dm now #digitalhealth #health #datascience\n#python #snapchat #cloud #whatsapp #flutter #serverless #neuralnetwork #blockchain #nlp #publichealth #bigdata\n#gmailhecked #100daysofcode #lot, #startup #statistics #data #analytig #automation…"	1	account dm now #digitalhealth #health #datascience\n#python #snapchat #cloud #whatsapp #flutter #serverless #neuralnetwork #block
1.58195E+18	"when you block this account, make sure you don’t select “block other accounts they may have or create” because the other account belongs to @farnazfassihi or someone like yourself :)))))\nthese guys really think we’re all idiots! what a shame!! \n#niaclobbies4mullahs \n#mahsaamini https://t.co/hfnyzlchjj"	1	block this account
1.58832E+18	"#iranrevolution #iranprotests #mashaamini #اعتراضات_سراسری #زن_زندگی_ازادی #iranprotests2022\nfriends and comrades from iran please report on twitter this french moron from @lecridespeuples who claims to be ""communist"" but relays the fascist propaganda of khamenei https://t.co/f4nsyfid7s"	1	report on twitter
1.57306E+18	they are showing our faces in this site\ntake them down pls and delete thair data!\nthank you\n@youranonone @youranonspider @anonopsse \n#mahsaamini #مهسا_امینی #opiran https://t.co/qcriog2r9c	1	delete
1.57293E+18	"some iranian @whatsapp users are reporting that numbers starting with the #iran dialling code (+98) don't work even when they are abroad.\nhey @meta @facebook @metanewsemea, can you hear them?\n#opiran \n#iranprotests2022 \n#mahsaamini\n#mahsaamini \n#مهسا_امینی https://t.co/c2yjk4xl1w"	1	users are report
1.60085E+18	please report this pro-russian @lromao_ptbr for hateful content/profile and discrimination. \n\n#anonymous #oprussia #nafo #nafofellas	1	report this pro-russian @lromao_ptbr for hateful content
1.57296E+18	lots of the iranian @whatsapp accounts(start with +98) do not work properly even from abroad.\nlots of the posts related to the current protests in iran are removed on @instagram \nshame on you @meta\n#opiran \n#مهسا_امینی\nbe our voice when they silenced us\nsay her name\n\n818	1	accounts(start with +98) do not work properly even from abroad.\nlots of the posts related to the current protests in iran are remove
1.57369E+18	instagram contractor reportedly blocks posts related to iran protests #mahsaamini #opiran https://t.co/2ajqsc4ajh	1	reportedly blocks post
1.58015E+18	content analysis:\nthis article scores 30/100. the complete report can be viewed here: https://t.co/5laotd7s7e\n(i'm a bot)\n\n#covid #david #anonymous https://t.co/dxsejj0qfr	0	content analysis:\nthis article scores 30/100. the complete report
1.60574E+18	"colorado christians have felt the first winds from the coming harassment storm\n what coloradans face today doesn’t match persecution in #china, #northkorea, or #iran, but growing threat of harassment is real must be taken seriously. https://t.co/byq9qdh9ho"	0	harassment
1.61065E+18	"iranians are being silenced again. according to @netblocks the data disruption is at its highest and mobile internet has been cut off for many users. the islamic regime wants you to think the protests and the govt's atrocities are over, it's a false notion. #iranrevolution"	0	blocks the data disruption is at its highest and mobile internet has been cut off for many user
1.58892E+18	terrorists in iran are using twitter to find and execute protestors. \n@elonmusk @twitter \nthey are using the hashtag”اعدام_کنید” literally meaning execute them.\nis there any way to flag and suspend accounts that use this hashtag? it will save countless lives \n#mahsaamini\n#opiran	1	twitter to find and execute protestors. \n@elonmusk @twitter \nthey are using the hashtag”اعدام_کنید” literally meaning execute them.\nis there any way to flag and suspend
1.57299E+18	shame on you mark zuckerberg. @meta is co-operating with iran's government to block people access to @whatsapp &amp; @instagram.\nwhatsapp numbers starting with iran's dialing code (+98) have problems and many instagram posts getting removed.\n#mahsa_amini\n#opiran	1	block people access to @whatsapp &amp; @instagram.\nwhatsapp numbers starting with iran's dialing code (+98) have problems and many instagram post
1.61598E+18	"inbox us, if you need our hacking services.\nwe are available 24/7\ninbox and smile again\n#hacked #facebookdown #whatspp #hackedinstagram #twitterdown  #lockedaccount #metamask #ransomware #bnb  hat #hack #suspended"	1	twitterdown  #lockedaccount #metamask #ransomware #bnb  hat #hack #suspend
1.58337E+18	"as an iranian woman, i would expect more empathy a support from my workplace. all i have received was harassment and bullying #shameonyou #ahri #mahsaamini @fairwork_gov_au"	0	harassment
1.58562E+18	"just noticed i got my first badge of honor on twitter, being blocked by a corrupt and notorious lobbyist of the iran regime @farnazfassihi . she and other niac members try to silence us the iranians asking for our rights instead of echoing our voice. it's shameful.\n#mahsaamini https://t.co/nymwmatn9i"	1	"twitter, being block"
1.58909E+18	"hello @twittersupport \nmercenaries of the terrorist islamic republic are trending the hashtag ""execute"" with the following farsi text:\nاعدام_کنید\n\nplease permanently suspend accounts that use this hashtag for violating twitter rules.\nthank you ❤️🙏🏼\n#اعتصابات_سراسری \n#مهسا_امینی"	1	"twittersupport \nmercenaries of the terrorist islamic republic are trending the hashtag ""execute"" with the following farsi text:\nاعدام_کنید\n\nplease permanently suspend"
1.58886E+18	"hello @twittersupport \nmercenaries of the terrorist islamic republic are trending the hashtag ""execute"" with the following farsi text:\nاعدام_کنید\n\nplease permanently suspend accounts that use this hashtag for violating twitter rules.\nthank you 🙏❤️\n\n#mahsaamini\n#مهسا_امینی"	1	"twittersupport \nmercenaries of the terrorist islamic republic are trending the hashtag ""execute"" with the following farsi text:\nاعدام_کنید\n\nplease permanently suspend"
1.61426E+18	retweet if you want to spy on someone's snapchat discreetly.  33. message me if you are being followed and harassed by a stranger online. #hacker #websecurity #hackers #dataleak #dataloss #privacy #breach #hack #cso	1	tweet if you want to spy on someone's snapchat discreetly.  33. message me if you are being followed and harass
1.61219E+18	"iranians are being silenced again. according to @netblocks the data disruption is at its highest and mobile internet has been cut off for many users.the islamic regime wants you to think the protests and the govt’s atrocities are over,it’s a false notion.\n#iranrevolution\n#fbvsgs"	0	blocks the data disruption is at its highest and mobile internet has been cut off for many user
1.61952E+18	"no msm is reporting on this, the #hashtag is being hidden on twitter. interesting, usually one country bombing another would make the news, but not this.\n\n #iran #netanyahu"	1	"reporting on this, the #hashtag is being hidden on twitter"
1.59306E+18	"hoes be drinking and getting mad everyone else but them is succeeding.\n\nget off twitter.  you have nothing to offer. you don't op shit.  #l2code \n\nevery single online trace is bullying people.  harassing people. posting misleading, edited and uneducated waffle. is this #anonymous"	1	twitter.  you have nothing to offer. you don't op shit.  #l2code \n\nevery single online trace is bullying people.  harass
1.60007E+18	"hossein jalali, iran parliament member: bank accounts of women not wearing hijab properly will be blocked soon. \nthe #irgcterrorists lacks enough oppressing forces, so it comes up with new tactics to put pressure on women.\n \n#mahsaamini\n#iranrevoiution https://t.co/ezebk4vt7m"	0	accounts of women not wearing hijab properly will be block
1.60858E+18	"despite difficult conditions in iran and ukraine, twitter has blocked the prefixes of these two countries, which makes them unable to access many of the features available on twitter. let the people from every country speak without putting obstacles on the way. #iranrevolution"	1	twitter has block
1.6087E+18	"despite difficult conditions in iran and ukraine, twitter has blocked the prefixes of these two countries, which makes them unable to access many of the features available on twitter. let the people from every country speak without putting obstacles on the way. #iranrevolution"	1	twitter has block
1.58646E+18	content analysis:\nthis article scores 55/100. the complete report can be viewed here: https://t.co/yy7wjxlpym\n(i'm a bot)\n\n#mahsaamini #earth https://t.co/jjfygdccg5	0	content analysis:\nthis article scores 55/100. the complete report
1.57794E+18	my main account @herx suspended due to irgc trolls please help to unfreeze and follow\nhere for #mahsaamini  \n#nikashakarami https://t.co/wibjxrffbe	1	account @herx suspend
1.60377E+18	id @boyegoleyas was reported by militant fans of the islamic republic\npage admin is a kind and peaceful person and respects human rights\nplease remove this account from restriction and suspension as soon as possible\n@twittersupport \n#mahsaamini\n#stopiraniangenocide https://t.co/0zggjhqppe	1	reported by militant fans of the islamic republic\npage admin is a kind and peaceful person and respects human rights\nplease remove this account
1.58111E+18	she is the school principal who refused to cooperate with the islamic republic and deleted the school's surveillance videos. she was kidnapped and taken to an unknown location by the islamic authorities. she is an inspiration to us.#opiran #مهسا_امینی #اعتصابات_سراسرى https://t.co/ur24d8udbo	0	delete
1.60612E+18	"she is a girl who came to the square to protest against the regime for human rights and freedom and prosperity of her country. now, after any kind of harassment they do to her, they will soon put her on trial, please be her voice and her helper.\n#iranrevolution \n#armitaabbasi"	0	harassment
1.58495E+18	delete the “ir” part and we’re good. \n\n#mahsa_amini‌ #iranrevolution https://t.co/lgel3c12gt	1	delete
1.5719E+18	"women remove mandatory hijab outside islamic republic’s intelligence department in paveh, kermanshah;  public stands up against regime’s officers, helps free an arrested protester. #mahsaamini #iranprotests @statedept @mikepompeo @mdubowitz @washtimes @washingtonpost @amnestyiran https://t.co/amkxgnym4e"	0	"remove mandatory hijab outside islamic republic’s intelligence department in paveh, kermanshah;  public stands up against regime’s officers, helps free an arrested protester. #mahsaamini #iranprotests @statedept @mikepompeo @mdubowitz @washtimes @washingtonpost"
1.58886E+18	"hello @twittersupport \nmercenaries of the terrorist islamic republic are trending the hashtag ""execute"" with the following farsi text:\nاعدام_کنید\n\nplease permanently suspend accounts that use this hashtag for violating twitter rules.\nthank you 🙏❤️\n\n#mahsaamini\n#مهسا_امینی"	1	"twittersupport \nmercenaries of the terrorist islamic republic are trending the hashtag ""execute"" with the following farsi text:\nاعدام_کنید\n\nplease permanently suspend"
1.57761E+18	"⛔️⛔️retweet please⛔️⛔️ \nplease be our voice.. we are not safe\nthis 16-year-old girl was arrested, she was repeatedly raped\nshe was tortured so much that his face was unrecognizable\nfinally, they removed his body parts\nplease support us \n#nikashakermi \n#opiran https://t.co/akslgjl7cv"	0	"tweet please⛔️⛔️ \nplease be our voice.. we are not safe\nthis 16-year-old girl was arrested, she was repeatedly raped\nshe was tortured so much that his face was unrecognizable\nfinally, they remove"
1.60836E+18	are you one of the #discord users who asks if there is a way to recover deleted messages? here are some tricks 👉 https://t.co/aewghyjdii\n\n#hack	1	users who asks if there is a way to recover delete
1.59805E+18	to #hack or recover your account dm now\n#algorithms #wearables #health\n#datascience #python #cloud #al #flutter #serverless #gmail #snapchat\n#blockchain #bigdata #rstats\n#100daysofcode #lot #startup #data #analytics #automation #digitalhealth\n#instagram #cybersecurity #robotic https://t.co/wbibglqmkn	1	account dm now\n#algorithms #wearables #health\n#datascience #python #cloud #al #flutter #serverless #gmail #snapchat\n#block
1.61072E+18	"iranians are being silenced again. according to @netblocks the data disruption is at its highest and mobile internet has been cut off for many users. the islamic regime wants you to think the protests and the govt's atrocities are over, it's a false notion. #iranrevolution"	0	blocks the data disruption is at its highest and mobile internet has been cut off for many user
1.59261E+18	"in addition to khamenei, block and report all his twitter followers and their followers and his ministers and organizations.  we will expel the islamic republic from twitter. #mahsaamini #iranrevolution2022 #ژینا https://t.co/eo2drlrssa"	1	block and report all his twitter
1.59679E+18	"observers states that at least 13 shotgun cartridges used by iran regime were made by the french-italian company ""cheddite"". eu must enforce ban of sale of respressive equipments to iran. retweet the above tweets.\n#mahsaamini https://t.co/weyhlrfntd"	0	 ban of sale of respressive equipments to iran. retweet
1.57987E+18	#defi protocol #temple dao lost over $2.3 million on oct. 11 to a #hack first spotted by twitter user @spreekaway and confirmed by blockchain analytical firm @peckshield.\n\nvia @hardeyjumoh\n\nhttps://t.co/gdb4gktsfn	0	twitter user @spreekaway and confirmed by block
1.59946E+18	"if you need help with recovering any hacked or suspended  account, mails, tiktok, snapchat, instagram #instagram #account #needhelp #suspendaccount #help #mail #tiktok #snapchat #hack #suspended \n🛅🛅🛅"	1	suspended  account
1.58894E+18	"hello @twittersupport @twitter\nmercenaries of the terrorist islamic republic are trending the hashtag ""execute"" with the following farsi text:\nاعدام_کنید\n\nplease permanently suspend accounts that use this hashtag for violating twitter rules.\nthank you 🙏❤️\n#mahsaamini\n#مهسا_امینی"	1	"twittersupport @twitter\nmercenaries of the terrorist islamic republic are trending the hashtag ""execute"" with the following farsi text:\nاعدام_کنید\n\nplease permanently suspend"
1.6105E+18	dm me now on how to recover trust wallet phrase and coinbase account recovery#trustwallet #bnb #cyber #recoveryphrase #hacked #crypto  #cryptonews #btc #anonymous  #nfthack #stolencoins #snapchat#igotbanned #ilostmyaccount #accountsuspended #igotlockedout......	0	account recovery#trustwallet #bnb #cyber #recoveryphrase #hacked #crypto  #cryptonews #btc #anonymous  #nfthack #stolencoins #snapchat#igotbanned #ilostmyaccount #accountsuspend
1.57325E+18	follow the right account and block and report the fake ones described below\n\n#مهسا_امینی\n#mahsaamini\n#opiran https://t.co/fxczuuqck6	1	account and block
1.62E+18	"#iran which is facing its lowest level of domestic legitimacy and international acceptance, seems to have lost #china as well, reported the jakarta post. https://t.co/7wpozxp3jj"	0	reported the jakarta post
1.61645E+18	excuse you @twitter can you give me one good reason for suspending my account? @twittercreators @elonmusk \n#mahsaami̇ni̇ https://t.co/v2syxamx4h	1	twitter can you give me one good reason for suspend
1.57583E+18	"you cannot stop the sprouts from growing. you can arrest the artist, but you can never delete the art.\n#مهسا_امینی #mahsaamini https://t.co/osg9ldxzqf"	0	delete
1.61125E+18	"iranians are being silenced again. according to @netblocks the data disruption is at its highest and mobile internet has been cut off for many users. the islamic regime wants you to think the protests and the govt's atrocities are over, it's a false notion. #iranrevolution \n@hrw"	0	blocks the data disruption is at its highest and mobile internet has been cut off for many user
1.57291E+18	lots of the iranian @whatsapp accounts(start with +98) do not work properly even from abroad.\nlots of the posts related to the current protests in iran are removed on @instagram \nshame on you @meta\n#opiran \n#مهسا_امینی\n156	1	accounts(start with +98) do not work properly even from abroad.\nlots of the posts related to the current protests in iran are remove
1.61721E+18	#irgcterrorists have been killing protesters in the streets and executing them in prisons with false accusations! we demand world leaders to put them on terrorists list and block their bank accounts! the money is being used to kill innocent protesters! \n#مهسا_امینی	0	block their bank account
1.57337E+18	"this is a shame, @meta remove our post to support our people in iran. i can not believe this is happening in united state. @instagram \n#mahsaamini \n#مهسا_ایمنی"	1	remove our post
1.61254E+18	unlock your ban or hacked twitter \nslide my dm now #twiter #hacking #hacking #hacked #hacker #hack #twitterfiles2 #twittergate https://t.co/t1akqm3os3	1	 ban or hacked twitter
1.57296E+18	lots of the iranian @whatsapp accounts(start with +98) do not work properly even from abroad.\nlots of the posts related to the current protests in iran are removed on @instagram \nshame on you @meta\n#opiran \n#مهسا_امینی\nbe our voice when they silenced us\nsay her name\n870	1	accounts(start with +98) do not work properly even from abroad.\nlots of the posts related to the current protests in iran are remove
1.57739E+18	#featuredservices \n\n👉 got fraud or abuse? ipqs makes it easy to block fraudulent users simply by their ip address. \n\nhttps://t.co/pfaexkrp7g\n\n#ipqs #ipqualityscore #vpn #frauddetectionsystems #preventfraud #ipaddress #cybercriminals #cybersecurity #detectfraud https://t.co/hchkvua44n	0	block fraudulent user
1.57163E+18	"#mahsaamini #مهسا_امینی please help us, we need help, iranian girls are afraid to go out, please help us and publish this content so that we can be seen and people and organizations will help us, our government wants us to be victims.  kend wants to kill us, like mehsa amini https://t.co/xxjrkmzllw"	0	"raid to go out, please help us and publish this content"
1.57296E+18	please help us to be heard. whatsapp app has suspended all accounts with iranian cell numbers. instagram removes most content with mahsa amini's hashtag. does zuckerberg help the dictator? #opiran #mahsaamini	1	suspended all account
1.60019E+18	he has tried more than 50 vpns in 5 hours to this very single tweet.\nislamic regime blocks internet to restrict the flow of news and information out of country.\n#mahsaamini #internetshutdowns https://t.co/yly5fqtido	0	tweet.\nislamic regime block
1.61066E+18	"iranians are being silenced again. according to @netblocks the data disruption is at its highest and mobile internet has been cut off for many users. the islamic regime wants you to think the protests and the govt's atrocities are over, it's a false notion. #iranrevolution"	0	blocks the data disruption is at its highest and mobile internet has been cut off for many user
1.60682E+18	don’t be afraid let’s help you out inbox now #icloud #hack #contact #hacker #cases #case #knowhow #job #account #recovery #help #guide #working #work	0	raid let’s help you out inbox now #icloud #hack #contact #hacker #cases #case #knowhow #job #account
1.60286E+18	"more than 100,000 people have so far signed an online petition urging @elonmusk to remove the account of iran’s supreme leader khamenei. reasons include using the platform to incite violence and propagate conspiratorial hate. #mahsaamini \n\nhttps://t.co/qy5gqivljt https://t.co/emcxmzsvix"	1	remove the account
1.57294E+18	lots of the iranian @whatsapp accounts(start with +98) do not work properly even from abroad.\nlots of the posts related to the current protests in iran are removed on @instagram \nshame on you @meta\n#opiran \n#مهسا_امینی\n522	1	accounts(start with +98) do not work properly even from abroad.\nlots of the posts related to the current protests in iran are remove
1.57253E+18	"please help us, we need help, iranian girls are afraid to go out, please help us and publish this content so that we can be seen and people and organizations will help us, our government wants us to be victims. #مهسا_امینی"	0	"raid to go out, please help us and publish this content"
1.60009E+18	"hossein jalali, iran parliament member: bank accounts of women not wearing hijab properly will be blocked soon.\nthe ir lacks enough oppressing forces, so it comes up with new tactics to put pressure on women.\n#مهسا_امینی \n#mahsaamini\n#iranrevoiution \n@un @unhumanrights"	0	accounts of women not wearing hijab properly will be block
1.57323E+18	report this account. they are trying to detect and detain people in protest.\n\ndo not join just report:\n\nhttps://t.co/qqgz0x4rd6\n\n#mahsaamini\n#mahsa_amini #مهسا_امینی #مهساامینی‌	1	report this account
1.57296E+18	lots of the iranian @whatsapp accounts(start with +98) do not work properly even from abroad.\nlots of the posts related to the current protests in iran are removed on @instagram \nshame on you @meta\n#opiran \n#مهسا_امینی\nbe our voice when they silenced us\nsay her name\n877	1	accounts(start with +98) do not work properly even from abroad.\nlots of the posts related to the current protests in iran are remove
1.57841E+18	"it's crazy how after #mahsaamini was killed because of the mandatory hijab, almost all muslims on twitter tried to say that what happened to her had nothing to do with isl/am. i think they are afraid that the good image they have put up for their religion all these years will be/"	0	twitter tried to say that what happened to her had nothing to do with isl/am. i think they are afraid
1.57852E+18	guys support this #anonymous account @youranonroot don't let iran regime/government make them account suspended\n\n#opiran\n#مهسا_امین\n#mahsa_amini	1	account @youranonroot don't let iran regime/government make them account suspend
1.57294E+18	lots of the iranian @whatsapp accounts(start with +98) do not work properly even from abroad.\nlots of the posts related to the current protests in iran are removed on @instagram \nshame on you @meta\n#opiran \n#مهسا_امینی\n485	1	accounts(start with +98) do not work properly even from abroad.\nlots of the posts related to the current protests in iran are remove
1.57291E+18	lots of the iranian @whatsapp accounts(start with +98) do not work properly even from abroad.\nlots of the posts related to the current protests in iran are removed on @instagram \nshame on you @meta\n#opiran \n#مهسا_امینی\n123	1	accounts(start with +98) do not work properly even from abroad.\nlots of the posts related to the current protests in iran are remove
1.61102E+18	"iranians are being silenced again. according to @netblocks the data disruption is at its highest and mobile internet has been cut off for many users. the islamic regime wants you to think the protests and the govt's atrocities are over, it's a false notion. #iranrevolution"	0	blocks the data disruption is at its highest and mobile internet has been cut off for many user
1.59416E+18	mr @elonmusk \ni genuinely hope you help to delete #khamenei @twitter accounts as soon as possible. you know about the situation in #iran. \n\nthe dictators has no right to use this platform to make propaganda.\n\n#iranrevoiution #mahsaamini #مهسا_امینی	1	delete #khamenei @twitter
1.59367E+18	delete the tweeter accounts of the supreme leader of islamic republic of iran and all it’s authorities from tweeter! \n#mahsaamini\n#iranrevolution2022 https://t.co/t7y4ohlkaq	1	delete the tweet
1.61424E+18	"the islamic state (is) jihadists are reportedly active, and on the move during the night in areas controlled by iraqi security forces near the town of kifri, a peshmerga commander said saturday.\n\n#iraq #kurdistan #twitterkurds \nhttps://t.co/bvabalxrkn"	0	"reportedly active, and on the move during the night in areas controlled by iraqi security forces near the town of kifri, a peshmerga commander said saturday.\n\n#iraq #kurdistan #twitter"
1.59797E+18	"while iranian protesters are being murdered by islamic republic goverment,this account tries to pretend that everything is ok and we are happy.and also tries to quiet our voice.please suspend it!\nthanks.\n#mahsaamini"	1	account tries to pretend that everything is ok and we are happy.and also tries to quiet our voice.please suspend
1.60552E+18	"my old account gets suspended after tagging trump, criticizing the napalm bomb on kurds. yet the so-called kadrun on twitter indonesia @fverruct01   accused me of a buzzer, being paid with $$$ for campaigning to save iranian children in tehran and across iran #iranrevolution https://t.co/prdjjytqoj"	1	account gets suspend
1.61297E+18	"#irgcterrorists \nirrgc is a terrorist organization &amp;threat to world security.\nsanction,stop transactions,don't allow them to travel,block accounts,help iranians&amp; make the world safer\n#iranrevolution\n@josepborrellf\n@hneumannmep \n@weimers \nbe on right side of history \n@yeone_rhie https://t.co/3mjixsfvj7"	0	block account
1.57293E+18	lots of the iranian @whatsapp accounts(start with +98) do not work properly even from abroad.\nlots of the posts related to the current protests in iran are removed on @instagram \nshame on you @meta\n#opiran \n#مهسا_امینی\n447	1	accounts(start with +98) do not work properly even from abroad.\nlots of the posts related to the current protests in iran are remove
1.58897E+18	terrorists in iran are using twitter to find and execute protestors. \n@elonmusk @twitter \nthey are using the hashtag”اعدام_کنید” literally meaning execute them.\nis there any way to flag and suspend accounts that use this hashtag? it will save countless lives \n#mahsaamini\n#opiran	1	twitter to find and execute protestors. \n@elonmusk @twitter \nthey are using the hashtag”اعدام_کنید” literally meaning execute them.\nis there any way to flag and suspend
1.60006E+18	"hossein jalali, iran parliament member: bank accounts of women not wearing hijab properly will be blocked soon. \nthe ir lacks enough oppressing forces, so it comes up with new tactics to put pressure on women.\n#مهسا_امینی \n#mahsaamini\n#iranrevoiution https://t.co/typhjqerlo"	0	accounts of women not wearing hijab properly will be block
1.58884E+18	"hello @twittersupport \nmercenaries of the terrorist islamic republic are trending the hashtag ""execute"" with the following farsi text:\nاعدام_کنید\n\nplease permanently suspend accounts that use this hashtag for violating twitter rules.\nthank you 🙏❤️\n\n#mahsaamini\n#مهسا_امینی"	1	"twittersupport \nmercenaries of the terrorist islamic republic are trending the hashtag ""execute"" with the following farsi text:\nاعدام_کنید\n\nplease permanently suspend"
1.57177E+18	tehran ict guild or: iran authorities have forced startups to delete their social media condolence posts about the death of #mahsa_amini. they are also pressuring online taxis to collaborate with morality police and report women passengers “violating” hijab rules. #مهسا_امینی https://t.co/m1x0idr8ks	1	delete their social media condolence post
1.58681E+18	"regards, @twitter complaint support.\ni request you to suspend the account of the person you see in the picture below.\nby spreading false information, this person intends to downplay the rich civilization that was created for iran by the efforts of the pahlavi family.\n#mahsaamini https://t.co/0nhqvl86eb"	1	twitter complaint support.\ni request you to suspend
1.58613E+18	"we request @elonmusk to permanently suspend the account of motherfucker khamenei, the leader of i.r, who has several twitter accounts but has filtered twitter and restricted the internet in iran. dear elon please hear our voice.\n#mahsaamini"	1	suspend the account
1.61325E+18	"dear @elonmusk and @twittersupport ,\njupiter's account is one of the biggest anonymous defenders of iran's new revolution and helps the people of iran, while the reports by the irgc, a terrorist org , caused his account to be closed. please restore\n@jupiter_rad_2\n#iranrevolution"	1	"twittersupport ,\njupiter's account is one of the biggest anonymous defenders of iran's new revolution and helps the people of iran, while the report"
1.6143E+18	"massive protests with ""death to dictator"" shouts were reported today in zahedan.\n#thearabposts #trendingvideos #viralvideos #iranprotests2022 https://t.co/eu3qbhxogb"	0	reported today in zahedan.\n#thearabpost
1.57295E+18	lots of the iranian @whatsapp accounts(start with +98) do not work properly even from abroad.\nlots of the posts related to the current protests in iran are removed on @instagram \nshame on you @meta\n#opiran \n#مهسا_امینی\n637	1	accounts(start with +98) do not work properly even from abroad.\nlots of the posts related to the current protests in iran are remove
1.57524E+18	"the hand drawn poster reads:\ngeneral strike!\njoin the people\n\nfrom a tehran resident with the following description:\n\n""these were under windshield wipers of cars in poonak neighborhood. they can block the internet, but people will find a way to ""connect"""".\n\n#اعتراضات_سراسری https://t.co/zqbsybgslf"	0	"poster reads:\ngeneral strike!\njoin the people\n\nfrom a tehran resident with the following description:\n\n""these were under windshield wipers of cars in poonak neighborhood. they can block"
1.60893E+18	"despite difficult conditions in iran and ukraine, twitter has blocked the prefixes of these two countries, which makes them unable to access many of the features available on twitter. let the people from every country speak without putting obstacles on the way. c #iranrevolution"	1	twitter has block
1.61297E+18	"#irgcterrorists \nirrgc is a terrorist organization &amp;threat to world security.\nsanction,stop transactions,don't allow them to travel,block accounts,help iranians&amp; make the world safer\n#iranrevolution\n@josepborrellf\n@hneumannmep \n@weimers \nbe on right side of history \n@yeone_rhie https://t.co/wqgq7gxnhg"	0	block account
1.58955E+18	great clear your account #hack\n\nfrom this day onwards anybody that wants to delete their account indefinitely and starts a new account on #mastodon can just rename their name to @elonmusk \n\nhe will instantly help you clean up your shit. https://t.co/muipf76qbj	1	account #hack\n\nfrom this day onwards anybody that wants to delete
